

stn;time;tre200h0
GVE;2018080111;29.6
GVE;2018080112;29.9
GVE;2018080113;30.6
GVE;2018080114;31.8
GVE;2018080115;32.1
GVE;2018080116;33.2
GVE;2018080117;28.1
GVE;2018080118;24.8
GVE;2018080119;24.6
GVE;2018080120;23.7
GVE;2018080121;23.1
GVE;2018080122;22.3
GVE;2018080123;20.9
GVE;2018080200;20.3
GVE;2018080201;19.7
GVE;2018080202;19.1
GVE;2018080203;18.7
GVE;2018080204;18.4
GVE;2018080205;18.1
GVE;2018080206;19.2
GVE;2018080207;21.2
GVE;2018080208;22.7
GVE;2018080209;24.1
GVE;2018080210;25.3
GVE;2018080211;26.7
GVE;2018080212;27.8
GVE;2018080213;29.2
GVE;2018080214;30.1
GVE;2018080215;30.5
GVE;2018080216;30.9
GVE;2018080217;30.8
GVE;2018080218;30.3
GVE;2018080219;28.6
GVE;2018080220;27.0
GVE;2018080221;25.6
GVE;2018080222;24.6
GVE;2018080223;24.9
GVE;2018080300;23.8
GVE;2018080301;21.5
GVE;2018080302;20.8
GVE;2018080303;20.0
GVE;2018080304;19.9
GVE;2018080305;19.4
GVE;2018080306;21.1
GVE;2018080307;23.6
GVE;2018080308;24.8
GVE;2018080309;26.3
GVE;2018080310;27.6
GVE;2018080311;28.8
GVE;2018080312;30.0
GVE;2018080313;30.7
GVE;2018080314;31.9
GVE;2018080315;32.3
GVE;2018080316;32.4
GVE;2018080317;32.5
GVE;2018080318;32.1
GVE;2018080319;30.8
GVE;2018080320;28.1
GVE;2018080321;25.8
GVE;2018080322;24.4
GVE;2018080323;23.5
GVE;2018080400;23.3
GVE;2018080401;22.1
GVE;2018080402;21.7
GVE;2018080403;20.8
GVE;2018080404;20.3
GVE;2018080405;20.1
GVE;2018080406;21.6
GVE;2018080407;24.0
GVE;2018080408;26.2
GVE;2018080409;27.7
GVE;2018080410;29.5
GVE;2018080411;30.6
GVE;2018080412;28.5
GVE;2018080413;30.3
GVE;2018080414;31.6
GVE;2018080415;31.3
GVE;2018080416;31.6
GVE;2018080417;32.2
GVE;2018080418;30.9
GVE;2018080419;29.0
GVE;2018080420;26.9
GVE;2018080421;25.6
GVE;2018080422;24.3
GVE;2018080423;23.0
GVE;2018080500;22.4
GVE;2018080501;21.3
GVE;2018080502;20.9
GVE;2018080503;20.0
GVE;2018080504;19.6
GVE;2018080505;19.4
GVE;2018080506;21.0
GVE;2018080507;23.6
GVE;2018080508;25.7
GVE;2018080509;26.9
GVE;2018080510;29.1
GVE;2018080511;30.7
GVE;2018080512;31.8
GVE;2018080513;33.1
GVE;2018080514;33.6
GVE;2018080515;34.1
GVE;2018080516;33.7
GVE;2018080517;32.7
GVE;2018080518;31.0
GVE;2018080519;29.8
GVE;2018080520;28.4
GVE;2018080521;27.5
GVE;2018080522;26.3
GVE;2018080523;24.7
GVE;2018080600;23.6
GVE;2018080601;22.3
GVE;2018080602;21.6
GVE;2018080603;21.4
GVE;2018080604;20.9
GVE;2018080605;21.3
GVE;2018080606;22.2
GVE;2018080607;23.8
GVE;2018080608;25.8
GVE;2018080609;27.1
GVE;2018080610;29.6
GVE;2018080611;31.4
GVE;2018080612;32.1
GVE;2018080613;33.2
GVE;2018080614;34.1
GVE;2018080615;33.2
GVE;2018080616;32.0
GVE;2018080617;30.9
GVE;2018080618;24.8
GVE;2018080619;20.4
GVE;2018080620;19.7
GVE;2018080621;20.1
GVE;2018080622;19.5
GVE;2018080623;19.3
GVE;2018080700;19.0
GVE;2018080701;18.7
GVE;2018080702;18.1
GVE;2018080703;17.4
GVE;2018080704;17.3
GVE;2018080705;17.3
GVE;2018080706;18.2
GVE;2018080707;19.8
GVE;2018080708;21.1
GVE;2018080709;23.1
GVE;2018080710;24.8
GVE;2018080711;26.1
GVE;2018080712;27.6
GVE;2018080713;29.5
GVE;2018080714;30.9
GVE;2018080715;33.6
GVE;2018080716;33.6
GVE;2018080717;33.0
GVE;2018080718;31.9
GVE;2018080719;29.7
GVE;2018080720;26.3
GVE;2018080721;27.6
GVE;2018080722;26.7
GVE;2018080723;26.3
GVE;2018080800;25.7
GVE;2018080801;25.3
GVE;2018080802;24.9
GVE;2018080803;24.5
GVE;2018080804;22.9
GVE;2018080805;22.9
GVE;2018080806;24.1
GVE;2018080807;25.4
GVE;2018080808;26.3
GVE;2018080809;26.9
GVE;2018080810;28.0
GVE;2018080811;28.9
GVE;2018080812;29.6
GVE;2018080813;30.9
GVE;2018080814;31.3
GVE;2018080815;31.6
GVE;2018080816;31.7
GVE;2018080817;30.4
GVE;2018080818;28.4
GVE;2018080819;24.6
GVE;2018080820;20.7
GVE;2018080821;20.4
GVE;2018080822;20.0
GVE;2018080823;18.9
GVE;2018080900;18.9
GVE;2018080901;18.5
GVE;2018080902;18.2
GVE;2018080903;18.1
GVE;2018080904;17.7
GVE;2018080905;17.7
GVE;2018080906;18.4
GVE;2018080907;19.8
GVE;2018080908;20.8
GVE;2018080909;20.9
GVE;2018080910;21.1
GVE;2018080911;20.5
GVE;2018080912;20.9
GVE;2018080913;21.2
GVE;2018080914;20.6
GVE;2018080915;20.4
GVE;2018080916;20.4
GVE;2018080917;20.8
GVE;2018080918;20.6
GVE;2018080919;20.2
GVE;2018080920;19.8
GVE;2018080921;20.1
GVE;2018080922;19.5
GVE;2018080923;17.2
GVE;2018081000;17.3
GVE;2018081001;17.4
GVE;2018081002;17.6
GVE;2018081003;16.1
GVE;2018081004;16.5
GVE;2018081005;15.8
GVE;2018081006;16.0
GVE;2018081007;17.6
GVE;2018081008;18.9
GVE;2018081009;20.0
GVE;2018081010;21.2
GVE;2018081011;22.2
GVE;2018081012;22.7
GVE;2018081013;23.3
GVE;2018081014;24.5
GVE;2018081015;24.6
GVE;2018081016;24.3
GVE;2018081017;24.1
GVE;2018081018;23.7
GVE;2018081019;21.9
GVE;2018081020;20.4
GVE;2018081021;17.9
GVE;2018081022;16.4
GVE;2018081023;15.5
GVE;2018081100;15.2
GVE;2018081101;14.4
GVE;2018081102;13.9
GVE;2018081103;13.1
GVE;2018081104;12.4
GVE;2018081105;12.6
GVE;2018081106;14.1
GVE;2018081107;16.9
GVE;2018081108;18.8
GVE;2018081109;20.4
GVE;2018081110;21.8
GVE;2018081111;22.6
GVE;2018081112;23.2
GVE;2018081113;23.9
GVE;2018081114;24.8
GVE;2018081115;25.2
GVE;2018081116;25.4
GVE;2018081117;25.2
GVE;2018081118;24.6
GVE;2018081119;21.8
GVE;2018081120;19.7
GVE;2018081121;18.4
GVE;2018081122;17.1
GVE;2018081123;15.7
GVE;2018081200;15.0
GVE;2018081201;14.1
GVE;2018081202;13.5
GVE;2018081203;13.0
GVE;2018081204;12.4
GVE;2018081205;12.0
GVE;2018081206;13.8
GVE;2018081207;16.9
GVE;2018081208;19.3
GVE;2018081209;21.4
GVE;2018081210;22.3
GVE;2018081211;23.7
GVE;2018081212;26.3
GVE;2018081213;28.4
GVE;2018081214;29.8
GVE;2018081215;30.6
GVE;2018081216;30.6
GVE;2018081217;30.0
GVE;2018081218;29.2
GVE;2018081219;26.4
GVE;2018081220;22.8
GVE;2018081221;21.9
GVE;2018081222;21.1
GVE;2018081223;22.8
GVE;2018081300;23.8
GVE;2018081301;23.5
GVE;2018081302;22.9
GVE;2018081303;22.8
GVE;2018081304;22.0
GVE;2018081305;21.8
GVE;2018081306;21.4
GVE;2018081307;20.2
GVE;2018081308;19.9
GVE;2018081309;21.4
GVE;2018081310;22.1
GVE;2018081311;23.8
GVE;2018081312;24.0
GVE;2018081313;21.7
GVE;2018081314;23.4
GVE;2018081315;25.0
GVE;2018081316;24.9
GVE;2018081317;22.5
GVE;2018081318;20.0
GVE;2018081319;19.3
GVE;2018081320;19.3
GVE;2018081321;18.8
GVE;2018081322;17.9
GVE;2018081323;17.7
GVE;2018081400;17.7
GVE;2018081401;17.7
GVE;2018081402;17.6
GVE;2018081403;17.1
GVE;2018081404;17.2
GVE;2018081405;16.9
GVE;2018081406;17.1
GVE;2018081407;18.3
GVE;2018081408;19.0
GVE;2018081409;20.2
GVE;2018081410;22.3
GVE;2018081411;22.2
GVE;2018081412;22.2
GVE;2018081413;22.0
GVE;2018081414;22.0
GVE;2018081415;22.7
GVE;2018081416;22.4
GVE;2018081417;22.6
GVE;2018081418;22.0
GVE;2018081419;21.3
GVE;2018081420;20.3
GVE;2018081421;18.9
GVE;2018081422;17.6
GVE;2018081423;16.4
GVE;2018081500;15.3
GVE;2018081501;14.6
GVE;2018081502;14.0
GVE;2018081503;13.6
GVE;2018081504;13.1
GVE;2018081505;13.0
GVE;2018081506;14.2
GVE;2018081507;17.2
GVE;2018081508;19.3
GVE;2018081509;20.5
GVE;2018081510;22.2
GVE;2018081511;23.0
GVE;2018081512;24.5
GVE;2018081513;25.4
GVE;2018081514;25.6
GVE;2018081515;26.3
GVE;2018081516;26.5
GVE;2018081517;26.2
GVE;2018081518;25.5
GVE;2018081519;23.4
GVE;2018081520;20.7
GVE;2018081521;19.7
GVE;2018081522;18.4
GVE;2018081523;17.4
GVE;2018081600;16.7
GVE;2018081601;15.7
GVE;2018081602;15.3
GVE;2018081603;14.7
GVE;2018081604;14.1
GVE;2018081605;13.8
GVE;2018081606;15.1
GVE;2018081607;18.1
GVE;2018081608;20.2
GVE;2018081609;21.8
GVE;2018081610;23.0
GVE;2018081611;24.1
GVE;2018081612;25.3
GVE;2018081613;26.8
GVE;2018081614;28.2
GVE;2018081615;29.2
GVE;2018081616;29.7
GVE;2018081617;28.4
GVE;2018081618;27.5
GVE;2018081619;24.5
GVE;2018081620;22.8
GVE;2018081621;21.3
GVE;2018081622;20.0
GVE;2018081623;19.0
GVE;2018081700;18.2
GVE;2018081701;17.3
GVE;2018081702;16.9
GVE;2018081703;16.5
GVE;2018081704;16.1
GVE;2018081705;16.0
GVE;2018081706;17.5
GVE;2018081707;20.7
GVE;2018081708;22.8
GVE;2018081709;24.6
GVE;2018081710;25.5
GVE;2018081711;24.0
GVE;2018081712;22.2
GVE;2018081713;22.3
GVE;2018081714;23.8
GVE;2018081715;25.3
GVE;2018081716;25.3
GVE;2018081717;24.4
GVE;2018081718;22.5
GVE;2018081719;22.3
GVE;2018081720;21.4
GVE;2018081721;20.7
GVE;2018081722;20.0
GVE;2018081723;19.0
GVE;2018081800;17.9
GVE;2018081801;17.0
GVE;2018081802;16.8
GVE;2018081803;16.4
GVE;2018081804;16.0
GVE;2018081805;15.7
GVE;2018081806;16.5
GVE;2018081807;18.6
GVE;2018081808;20.1
GVE;2018081809;21.8
GVE;2018081810;22.9
GVE;2018081811;24.2
GVE;2018081812;25.0
GVE;2018081813;26.4
GVE;2018081814;26.4
GVE;2018081815;25.9
GVE;2018081816;25.8
GVE;2018081817;25.9
GVE;2018081818;25.5
GVE;2018081819;24.0
GVE;2018081820;21.8
GVE;2018081821;20.9
GVE;2018081822;19.8
GVE;2018081823;18.8
GVE;2018081900;18.0
GVE;2018081901;17.6
GVE;2018081902;16.9
GVE;2018081903;16.5
GVE;2018081904;15.9
GVE;2018081905;15.8
GVE;2018081906;16.5
GVE;2018081907;19.2
GVE;2018081908;21.3
GVE;2018081909;23.0
GVE;2018081910;24.0
GVE;2018081911;25.5
GVE;2018081912;26.5
GVE;2018081913;27.5
GVE;2018081914;28.0
GVE;2018081915;28.4
GVE;2018081916;28.0
GVE;2018081917;27.9
GVE;2018081918;27.7
GVE;2018081919;26.2
GVE;2018081920;24.7
GVE;2018081921;22.5
GVE;2018081922;20.8
GVE;2018081923;20.0
GVE;2018082000;18.9
GVE;2018082001;18.0
GVE;2018082002;17.4
GVE;2018082003;16.5
GVE;2018082004;15.8
GVE;2018082005;15.6
GVE;2018082006;16.3
GVE;2018082007;19.3
GVE;2018082008;21.6
GVE;2018082009;23.9
GVE;2018082010;25.3
GVE;2018082011;26.8
GVE;2018082012;27.7
GVE;2018082013;28.8
GVE;2018082014;29.7
GVE;2018082015;29.8
GVE;2018082016;29.9
GVE;2018082017;29.4
GVE;2018082018;28.5
GVE;2018082019;26.4
GVE;2018082020;24.9
GVE;2018082021;23.0
GVE;2018082022;20.8
GVE;2018082023;19.8
GVE;2018082100;19.0
GVE;2018082101;18.2
GVE;2018082102;17.2
GVE;2018082103;17.1
GVE;2018082104;16.6
GVE;2018082105;16.5
GVE;2018082106;17.6
GVE;2018082107;20.7
GVE;2018082108;22.4
GVE;2018082109;23.8
GVE;2018082110;25.3
GVE;2018082111;26.4
GVE;2018082112;27.5
GVE;2018082113;28.4
GVE;2018082114;29.7
GVE;2018082115;30.2
GVE;2018082116;28.2
GVE;2018082117;26.1
GVE;2018082118;25.0
GVE;2018082119;23.4
GVE;2018082120;22.6
GVE;2018082121;21.8
GVE;2018082122;20.4
GVE;2018082123;19.2
GVE;2018082200;18.5
GVE;2018082201;17.9
GVE;2018082202;17.4
GVE;2018082203;16.9
GVE;2018082204;16.8
GVE;2018082205;17.3
GVE;2018082206;18.2
GVE;2018082207;20.3
GVE;2018082208;22.5
GVE;2018082209;23.5
GVE;2018082210;24.9
GVE;2018082211;26.7
GVE;2018082212;28.1
GVE;2018082213;29.3
GVE;2018082214;30.7
GVE;2018082215;30.4
GVE;2018082216;29.5
GVE;2018082217;28.9
GVE;2018082218;27.5
GVE;2018082219;25.5
GVE;2018082220;23.8
GVE;2018082221;23.3
GVE;2018082222;21.7
GVE;2018082223;19.7
GVE;2018082300;19.0
GVE;2018082301;18.6
GVE;2018082302;18.2
GVE;2018082303;17.3
GVE;2018082304;16.8
GVE;2018082305;17.2
GVE;2018082306;18.0
GVE;2018082307;19.4
GVE;2018082308;20.4
GVE;2018082309;22.7
GVE;2018082310;24.8
GVE;2018082311;26.7
GVE;2018082312;29.0
GVE;2018082313;30.2
GVE;2018082314;30.4
GVE;2018082315;30.2
GVE;2018082316;30.4
GVE;2018082317;29.8
GVE;2018082318;28.1
GVE;2018082319;26.0
GVE;2018082320;25.3
GVE;2018082321;23.6
GVE;2018082322;22.3
GVE;2018082323;23.0
GVE;2018082400;21.5
GVE;2018082401;20.4
GVE;2018082402;19.2
GVE;2018082403;18.1
GVE;2018082404;17.8
GVE;2018082405;17.9
GVE;2018082406;18.4
GVE;2018082407;19.6
GVE;2018082408;21.2
GVE;2018082409;22.7
GVE;2018082410;24.2
GVE;2018082411;24.9
GVE;2018082412;24.9
GVE;2018082413;25.3
GVE;2018082414;25.0
GVE;2018082415;24.1
GVE;2018082416;23.7
GVE;2018082417;23.6
GVE;2018082418;22.4
GVE;2018082419;20.0
GVE;2018082420;19.9
GVE;2018082421;19.2
GVE;2018082422;18.1
GVE;2018082423;16.8
GVE;2018082500;15.6
GVE;2018082501;15.1
GVE;2018082502;14.2
GVE;2018082503;13.4
GVE;2018082504;12.9
GVE;2018082505;13.4
GVE;2018082506;14.3
GVE;2018082507;15.2
GVE;2018082508;16.0
GVE;2018082509;16.8
GVE;2018082510;17.4
GVE;2018082511;17.4
GVE;2018082512;16.6
GVE;2018082513;16.4
GVE;2018082514;16.7
GVE;2018082515;18.1
GVE;2018082516;18.6
GVE;2018082517;16.9
GVE;2018082518;15.1
GVE;2018082519;15.0
GVE;2018082520;14.7
GVE;2018082521;14.7
GVE;2018082522;14.3
GVE;2018082523;13.8
GVE;2018082600;13.5
GVE;2018082601;11.5
GVE;2018082602;10.8
GVE;2018082603;10.7
GVE;2018082604;9.5
GVE;2018082605;8.7
GVE;2018082606;10.1
GVE;2018082607;13.2
GVE;2018082608;15.0
GVE;2018082609;15.6
GVE;2018082610;16.7
GVE;2018082611;17.6
GVE;2018082612;18.5
GVE;2018082613;19.4
GVE;2018082614;19.6
GVE;2018082615;20.1
GVE;2018082616;20.2
GVE;2018082617;20.0
GVE;2018082618;19.4
GVE;2018082619;16.7
GVE;2018082620;14.9
GVE;2018082621;13.3
GVE;2018082622;12.6
GVE;2018082623;12.0
GVE;2018082700;11.1
GVE;2018082701;10.3
GVE;2018082702;9.7
GVE;2018082703;9.3
GVE;2018082704;9.0
GVE;2018082705;8.8
GVE;2018082706;10.0
GVE;2018082707;12.5
GVE;2018082708;15.5
GVE;2018082709;18.0
GVE;2018082710;19.9
GVE;2018082711;22.0
GVE;2018082712;24.0
GVE;2018082713;25.1
GVE;2018082714;26.4
GVE;2018082715;26.7
GVE;2018082716;26.4
GVE;2018082717;26.0
GVE;2018082718;24.7
GVE;2018082719;21.9
GVE;2018082720;20.0
GVE;2018082721;19.0
GVE;2018082722;18.0
GVE;2018082723;17.0
GVE;2018082800;16.1
GVE;2018082801;15.1
GVE;2018082802;14.6
GVE;2018082803;14.2
GVE;2018082804;13.8
GVE;2018082805;13.8
GVE;2018082806;14.4
GVE;2018082807;16.5
GVE;2018082808;18.8
GVE;2018082809;20.7
GVE;2018082810;22.1
GVE;2018082811;23.9
GVE;2018082812;24.8
GVE;2018082813;25.7
GVE;2018082814;26.8
GVE;2018082815;27.7
GVE;2018082816;28.2
GVE;2018082817;27.7
GVE;2018082818;25.8
GVE;2018082819;23.0
GVE;2018082820;21.3
GVE;2018082821;19.7
GVE;2018082822;18.7
GVE;2018082823;17.8
GVE;2018082900;17.3
GVE;2018082901;16.7
GVE;2018082902;16.0
GVE;2018082903;17.1
GVE;2018082904;16.3
GVE;2018082905;17.8
GVE;2018082906;17.8
GVE;2018082907;20.4
GVE;2018082908;23.2
GVE;2018082909;25.2
GVE;2018082910;25.9
GVE;2018082911;22.4
GVE;2018082912;23.5
GVE;2018082913;26.1
GVE;2018082914;26.9
GVE;2018082915;27.4
GVE;2018082916;25.5
GVE;2018082917;19.5
GVE;2018082918;20.7
GVE;2018082919;19.7
GVE;2018082920;20.4
GVE;2018082921;19.7
GVE;2018082922;19.8
GVE;2018082923;18.9
GVE;2018083000;17.8
GVE;2018083001;17.7
GVE;2018083002;17.7
GVE;2018083003;17.6
GVE;2018083004;17.0
GVE;2018083005;16.2
GVE;2018083006;16.9
GVE;2018083007;17.3
GVE;2018083008;17.9
GVE;2018083009;18.5
GVE;2018083010;19.3
GVE;2018083011;19.8
GVE;2018083012;20.1
GVE;2018083013;20.5
GVE;2018083014;20.1
GVE;2018083015;20.2
GVE;2018083016;20.2
GVE;2018083017;20.0
GVE;2018083018;19.6
GVE;2018083019;18.6
GVE;2018083020;18.1
GVE;2018083021;17.6
GVE;2018083022;16.8
GVE;2018083023;16.2
GVE;2018083100;16.0
GVE;2018083101;15.5
GVE;2018083102;15.3
GVE;2018083103;15.1
GVE;2018083104;15.1
GVE;2018083105;15.0
GVE;2018083106;15.5
GVE;2018083107;16.4
GVE;2018083108;17.6
GVE;2018083109;18.6
GVE;2018083110;19.5
GVE;2018083111;20.7
GVE;2018083112;20.3
GVE;2018083113;21.1
GVE;2018083114;21.0
GVE;2018083115;20.2
GVE;2018083116;18.9
GVE;2018083117;18.0
GVE;2018083118;17.7
GVE;2018083119;16.5
GVE;2018083120;14.8
GVE;2018083121;13.7
GVE;2018083122;12.8
GVE;2018083123;12.9
GVE;2018090100;12.0
GVE;2018090101;12.4
GVE;2018090102;11.8
GVE;2018090103;11.6
GVE;2018090104;11.8
GVE;2018090105;11.4
GVE;2018090106;13.1
GVE;2018090107;14.6
GVE;2018090108;15.6
GVE;2018090109;16.5
GVE;2018090110;17.7
GVE;2018090111;18.4
GVE;2018090112;18.4
GVE;2018090113;18.6
GVE;2018090114;19.3
GVE;2018090115;20.0
GVE;2018090116;19.7
GVE;2018090117;17.6
GVE;2018090118;16.8
GVE;2018090119;16.1
GVE;2018090120;15.7
GVE;2018090121;15.4
GVE;2018090122;15.2
GVE;2018090123;15.1
GVE;2018090200;14.9
GVE;2018090201;15.0
GVE;2018090202;14.6
GVE;2018090203;14.2
GVE;2018090204;13.9
GVE;2018090205;13.9
GVE;2018090206;13.9
GVE;2018090207;14.0
GVE;2018090208;15.4
GVE;2018090209;17.3
GVE;2018090210;18.0
GVE;2018090211;18.3
GVE;2018090212;19.2
GVE;2018090213;19.8
GVE;2018090214;19.9
GVE;2018090215;20.0
GVE;2018090216;18.9
GVE;2018090217;18.2
GVE;2018090218;17.8
GVE;2018090219;17.1
GVE;2018090220;16.7
GVE;2018090221;16.0
GVE;2018090222;15.3
GVE;2018090223;15.1
GVE;2018090300;15.2
GVE;2018090301;15.2
GVE;2018090302;15.0
GVE;2018090303;14.4
GVE;2018090304;13.6
GVE;2018090305;14.1
GVE;2018090306;14.7
GVE;2018090307;15.7
GVE;2018090308;16.2
GVE;2018090309;16.7
GVE;2018090310;17.6
GVE;2018090311;19.4
GVE;2018090312;20.3
GVE;2018090313;21.5
GVE;2018090314;20.9
GVE;2018090315;20.3
GVE;2018090316;20.2
GVE;2018090317;20.4
GVE;2018090318;19.4
GVE;2018090319;16.9
GVE;2018090320;16.2
GVE;2018090321;14.9
GVE;2018090322;13.9
GVE;2018090323;13.3
GVE;2018090400;12.8
GVE;2018090401;12.3
GVE;2018090402;12.7
GVE;2018090403;11.9
GVE;2018090404;11.3
GVE;2018090405;11.3
GVE;2018090406;11.5
GVE;2018090407;13.8
GVE;2018090408;15.9
GVE;2018090409;17.5
GVE;2018090410;19.0
GVE;2018090411;20.4
GVE;2018090412;21.9
GVE;2018090413;22.9
GVE;2018090414;23.6
GVE;2018090415;24.4
GVE;2018090416;24.3
GVE;2018090417;24.1
GVE;2018090418;22.6
GVE;2018090419;19.9
GVE;2018090420;18.1
GVE;2018090421;16.8
GVE;2018090422;15.7
GVE;2018090423;15.0
GVE;2018090500;14.2
GVE;2018090501;13.4
GVE;2018090502;12.8
GVE;2018090503;12.2
GVE;2018090504;11.8
GVE;2018090505;11.6
GVE;2018090506;11.9
GVE;2018090507;14.6
GVE;2018090508;17.4
GVE;2018090509;19.8
GVE;2018090510;21.2
GVE;2018090511;22.6
GVE;2018090512;23.7
GVE;2018090513;24.9
GVE;2018090514;25.5
GVE;2018090515;26.7
GVE;2018090516;26.6
GVE;2018090517;25.8
GVE;2018090518;23.6
GVE;2018090519;20.9
GVE;2018090520;19.9
GVE;2018090521;18.2
GVE;2018090522;17.4
GVE;2018090523;16.3
GVE;2018090600;16.3
GVE;2018090601;16.6
GVE;2018090602;16.6
GVE;2018090603;16.8
GVE;2018090604;16.8
GVE;2018090605;16.8
GVE;2018090606;16.8
GVE;2018090607;17.1
GVE;2018090608;16.0
GVE;2018090609;16.2
GVE;2018090610;17.1
GVE;2018090611;18.5
GVE;2018090612;18.1
GVE;2018090613;17.7
GVE;2018090614;17.6
GVE;2018090615;18.0
GVE;2018090616;18.2
GVE;2018090617;18.1
GVE;2018090618;17.9
GVE;2018090619;17.7
GVE;2018090620;17.4
GVE;2018090621;17.1
GVE;2018090622;16.9
GVE;2018090623;16.6
GVE;2018090700;16.4
GVE;2018090701;16.1
GVE;2018090702;15.9
GVE;2018090703;15.5
GVE;2018090704;15.6
GVE;2018090705;15.9
GVE;2018090706;15.9
GVE;2018090707;16.1
GVE;2018090708;17.0
GVE;2018090709;19.1
GVE;2018090710;20.5
GVE;2018090711;21.8
GVE;2018090712;22.7
GVE;2018090713;23.2
GVE;2018090714;23.8
GVE;2018090715;24.2
GVE;2018090716;23.9
GVE;2018090717;22.7
GVE;2018090718;21.1
GVE;2018090719;19.6
GVE;2018090720;17.9
GVE;2018090721;15.7
GVE;2018090722;14.7
GVE;2018090723;14.2
GVE;2018090800;13.2
GVE;2018090801;12.4
GVE;2018090802;11.6
GVE;2018090803;11.2
GVE;2018090804;10.7
GVE;2018090805;10.5
GVE;2018090806;10.6
GVE;2018090807;13.0
GVE;2018090808;15.6
GVE;2018090809;17.5
GVE;2018090810;19.0
GVE;2018090811;20.4
GVE;2018090812;21.5
GVE;2018090813;22.6
GVE;2018090814;23.5
GVE;2018090815;24.3
GVE;2018090816;24.1
GVE;2018090817;24.2
GVE;2018090818;21.7
GVE;2018090819;19.5
GVE;2018090820;17.6
GVE;2018090821;16.4
GVE;2018090822;15.6
GVE;2018090823;14.7
GVE;2018090900;13.7
GVE;2018090901;12.9
GVE;2018090902;12.4
GVE;2018090903;12.1
GVE;2018090904;11.7
GVE;2018090905;11.4
GVE;2018090906;11.7
GVE;2018090907;14.0
GVE;2018090908;17.0
GVE;2018090909;18.9
GVE;2018090910;20.4
GVE;2018090911;22.2
GVE;2018090912;24.2
GVE;2018090913;25.2
GVE;2018090914;26.6
GVE;2018090915;26.7
GVE;2018090916;27.4
GVE;2018090917;25.6
GVE;2018090918;23.2
GVE;2018090919;21.0
GVE;2018090920;19.8
GVE;2018090921;19.1
GVE;2018090922;17.7
GVE;2018090923;16.8
GVE;2018091000;16.2
GVE;2018091001;15.6
GVE;2018091002;14.7
GVE;2018091003;14.1
GVE;2018091004;13.5
GVE;2018091005;13.5
GVE;2018091006;13.6
GVE;2018091007;15.9
GVE;2018091008;18.5
GVE;2018091009;20.6
GVE;2018091010;22.3
GVE;2018091011;23.7
GVE;2018091012;25.2
GVE;2018091013;27.1
GVE;2018091014;27.7
GVE;2018091015;28.1
GVE;2018091016;28.0
GVE;2018091017;27.3
GVE;2018091018;24.6
GVE;2018091019;22.7
GVE;2018091020;20.7
GVE;2018091021;19.3
GVE;2018091022;17.9
GVE;2018091023;16.3
GVE;2018091100;15.7
GVE;2018091101;14.8
GVE;2018091102;13.9
GVE;2018091103;13.3
GVE;2018091104;12.7
GVE;2018091105;12.6
GVE;2018091106;12.4
GVE;2018091107;15.2
GVE;2018091108;18.6
GVE;2018091109;20.6
GVE;2018091110;22.5
GVE;2018091111;23.8
GVE;2018091112;25.4
GVE;2018091113;26.9
GVE;2018091114;27.8
GVE;2018091115;28.5
GVE;2018091116;28.7
GVE;2018091117;27.7
GVE;2018091118;24.7
GVE;2018091119;22.0
GVE;2018091120;20.0
GVE;2018091121;19.0
GVE;2018091122;17.8
GVE;2018091123;17.0
GVE;2018091200;16.2
GVE;2018091201;15.4
GVE;2018091202;14.9
GVE;2018091203;14.5
GVE;2018091204;14.0
GVE;2018091205;14.3
GVE;2018091206;14.4
GVE;2018091207;16.8
GVE;2018091208;20.0
GVE;2018091209;22.3
GVE;2018091210;24.2
GVE;2018091211;26.1
GVE;2018091212;28.0
GVE;2018091213;29.5
GVE;2018091214;31.0
GVE;2018091215;30.9
GVE;2018091216;30.1
GVE;2018091217;29.4
GVE;2018091218;27.8
GVE;2018091219;26.1
GVE;2018091220;25.2
GVE;2018091221;24.9
GVE;2018091222;24.4
GVE;2018091223;23.7
GVE;2018091300;21.2
GVE;2018091301;19.0
GVE;2018091302;18.5
GVE;2018091303;17.8
GVE;2018091304;17.6
GVE;2018091305;17.4
GVE;2018091306;17.4
GVE;2018091307;18.4
GVE;2018091308;20.2
GVE;2018091309;22.5
GVE;2018091310;24.1
GVE;2018091311;25.2
GVE;2018091312;26.8
GVE;2018091313;26.6
GVE;2018091314;26.2
GVE;2018091315;25.2
GVE;2018091316;25.6
GVE;2018091317;25.6
GVE;2018091318;23.9
GVE;2018091319;21.7
GVE;2018091320;20.8
GVE;2018091321;20.2
GVE;2018091322;19.7
GVE;2018091323;19.0
GVE;2018091400;18.7
GVE;2018091401;18.4
GVE;2018091402;18.0
GVE;2018091403;17.8
GVE;2018091404;17.7
GVE;2018091405;17.6
GVE;2018091406;17.6
GVE;2018091407;17.7
GVE;2018091408;19.1
GVE;2018091409;19.9
GVE;2018091410;20.9
GVE;2018091411;22.3
GVE;2018091412;23.4
GVE;2018091413;24.2
GVE;2018091414;24.6
GVE;2018091415;23.8
GVE;2018091416;23.7
